"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","1.98","13.44","31.38","46.79","48.98","4.22"
"SR GRID","0.00","1.98","13.44","31.38","46.79","48.98","B. Frequency Profile (%)4.22"
