"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.17","4.72","12.50","17.40","56.86","25.74"
"SR GRID","0.00","0.17","4.72","12.50","17.40","56.86","B. Frequency Profile (%)25.74"
