"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4576","0","92.3","52.6","0.0","234"
"","Haryana","5514","0","99.3","64.7","0.0","289"
"","Rajasthan","9465","0","204.1","74.8","3.3","456"
"","Delhi","3054","0","56.7","43.0","-0.4","150"
"","UP","11087","0","241.7","113.6","-5.1","293"
"","Uttarakhand","1716","0","30.3","21.4","1.8","199"
"","HP","1129","0","21.3","15.8","-0.2","31"
"","J&K","1957","489","40.6","31.5","0.7","163"
"","Chandigarh","177","0","3.2","3.5","0.3","0"
"WR","Chhattisgarh","2850","96","63.7","14.9","-0.7","217"
"","Gujarat","10237","0","224.6","50.2","-1.5","322"
"","MP","9354","0","208.7","134.2","-1.6","267"
"","Maharashtra","17440","38","373.4","88.9","-1.8","515"
"","Goa","397","0","8.6","7.3","0.7","140"
"","DD","242","0","5.1","5.1","0.0","41"
"","DNH","645","0","14.5","14.5","0.0","-8"
"","Essar steel","428","0","7.8","7.8","0.0","141"
"SR","Andhra Pradesh","5900","0","125.2","24.2","1.4","429"
"","Telangana","5961","0","129.7","80.1","-0.4","253"
"","Karnataka","7246","1000","154.9","33.3","2.4","579"
"","Kerala","3191","0","59.6","42.9","2.6","281"
"","Tamil Nadu","10474","0","211.0","89.4","2.2","538"
"","Pondy","261","0","5.1","5.1","0.0","29"
"ER","Bihar","3397","100","64.1","63.3","-1.6","0"
"","DVC","2455","0","56.8","-8.4","-0.4","100"
"","Jharkhand","1071","0","24.0","12.7","0.3","110"
"","Odisha","3797","0","70.5","22.8","0.8","400"
"","West Bengal","6651","0","120.9","27.3","-1.0","200"
"","Sikkim","88","0","1.2","1.3","-0.1","25"
"NER","Arunachal Pradesh","113","2","1.9","1.5","0.4","39"
"","Assam","1371","9","22.2","15.5","1.7","215"
"","Manipur","145","2","2.5","2.3","0.2","20"
"","Meghalaya","335","3","5.2","4.3","-0.5","65"
"","Mizoram","88","2","1.4","1.2","0.1","29"
"","Nagaland","105","4","1.7","1.5","0.2","48"
"","Tripura","217","5","3.5","0.6","0.8","82"
