"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9002","0","203.2","123.1","-0.1","123"
"","Haryana","7953","0","167.4","102.4","-1.4","242"
"","Rajasthan","7031","0","150.7","21.1","-1.5","189"
"","Delhi","4442","0","85.8","64.5","-1.6","418"
"","UP","11040","2985","250.9","141.0","0.5","291"
"","Uttarakhand","1354","0","27.9","16.2","-1.1","147"
"","HP","979","0","20.4","-4.2","0.0","129"
"","J&K","1630","50","28.3","15.7","-2.3","257"
"","Chandigarh","250","0","5.1","5.0","0.1","51"
"WR","Chhattisgarh","2953","42","66.9","19.2","1.7","340"
"","Gujarat","9536","0","220.2","13.7","0.5","415"
"","MP","6218","0","131.4","76.2","-0.1","301"
"","Maharashtra","15602","360","339.8","103.5","3.5","769"
"","Goa","345","0","7.1","6.3","0.5","68"
"","DD","253","0","4.0","4.3","-0.3","48"
"","DNH","659","0","12.5","12.8","-0.3","56"
"","Essar steel","476","0","9.2","9.0","0.2","11"
"SR","Andhra Pradesh","6477","0","147.7","33.4","3.2","276"
"","Telangana","6520","300","138.0","59.6","0.8","684"
"","Karnataka","7585","280","157.2","17.6","1.9","389"
"","Kerala","2872","0","53.0","28.7","1.5","193"
"","Tamil Nadu","10991","0","243.3","68.5","1.6","478"
"","Pondy","256","0","5.3","5.3","-0.1","20"
"ER","Bihar","1994","100","40.4","41.9","-4.0","170"
"","DVC","2218","0","50.7","-7.9","4.4","330"
"","Jharkhand","868","0","19.1","13.5","-1.0","0"
"","Odisha","3578","150","70.6","21.5","1.1","410"
"","West Bengal","6024","48","128.1","39.9","-2.3","140"
"","Sikkim","74","0","0.9","1.2","-0.3","15"
"NER","Arunachal Pradesh","100","6","1.8","1.9","-0.2","16"
"","Assam","1121","145","19.9","13.9","-0.1","195"
"","Manipur","137","1","1.7","2.7","-1.0","17"
"","Meghalaya","252","8","6.3","1.5","1.3","9"
"","Mizoram","74","1","1.2","1.3","-0.4","12"
"","Nagaland","105","5","1.6","2.0","-0.7","16"
"","Tripura","196","6","2.8","1.8","-0.5","47"
