"","NR","WR","SR","ER","NER","All India"
"Coal","533","1108","477","440","9","2567"
"Lignite","15","15","48","0","0","78"
"Hydro","114","27","75","25","6","246"
"Nuclear","19","31","34","0","0","84"
"Gas, Naptha & Diesel","24","36","19","0","28","106"
"RES (Wind, Solar, Biomass & Others)","70","105","151","1","0","327"
"Total","775","1322","805","465","42","3409"
