"Share of RES in total generation (%)","9.00","7.96","18.77","0.21","0.09","9.59"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","26.14","12.33","32.34","5.49","13.77","19.28"
