"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","2.33","17.14","19.47","68.44","12.09"
"SR GRID","0.00","0.00","2.33","17.14","19.47","68.44","B. Frequency Profile (%)12.09"
