"Share of RES in total generation (%)","8.84","13.49","27.22","0.38","0.04","13.42"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","43.46","16.89","38.21","23.34","43.68","30.14"
