"Share of RES in total generation (%)","9.01","5.60","23.58","0.22","0.12","9.98"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","26.18","9.99","36.45","6.59","13.68","19.68"
