"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.41","2.91","20.51","23.82","68.37","7.81"
"SR GRID","0.00","0.41","2.91","20.51","23.82","68.37","7.81"
