"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","159.0","-162.6","61.5","-67.9","5.4","-4.6"
"Actual(MU)","180.2","-186.0","66.3","-73.0","8.5","-4.0"
"O/D/U/D(MU)","21.2","-23.4","4.8","-5.1","3.1","0.6"
