"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6076","0","122.1","43.9","-1.0","127","0.0"
"","Haryana","7240","0","128.2","93.5","0.4","189","0.1"
"","Rajasthan","9477","0","205.5","61.5","-0.6","320","0.0"
"","Delhi","4525","0","91.9","77.2","-0.7","121","0.0"
"","UP","17507","0","342.3","160.9","2.2","573","0.9"
"","Uttarakhand","1882","0","38.3","15.6","0.1","105","0.0"
"","HP","1343","0","25.4","8.7","-1.2","87","0.0"
"","J&K","2149","537","44.2","27.9","-1.0","221","10.5"
"","Chandigarh","202","0","4.1","4.4","-0.4","8","0.0"
"WR","Chhattisgarh","4389","0","99.9","42.9","-2.3","525","0.4"
"","Gujarat","17049","0","381.2","111.0","1.8","493","0.0"
"","MP","9224","0","206.1","93.4","-1.5","453","0.0"
"","Maharashtra","22464","0","495.0","142.0","-0.3","627","0.0"
"","Goa","548","0","13.8","10.7","2.9","82","0.0"
"","DD","336","0","7.5","7.1","0.4","34","0.0"
"","DNH","805","0","18.7","18.4","0.3","70","0.0"
"","Essar steel","302","0","6.0","5.7","0.3","293","0.0"
"SR","Andhra Pradesh","8354","0","177.6","57.7","-0.3","464","0.0"
"","Telangana","7577","0","161.6","45.4","-1.1","723","0.0"
"","Karnataka","12079","0","235.4","72.5","-0.3","544","0.0"
"","Kerala","3892","0","79.3","58.0","1.0","165","0.0"
"","Tamil Nadu","14568","0","324.7","180.0","-2.1","656","0.0"
"","Pondy","435","0","8.9","9.0","-0.1","56","0.0"
"ER","Bihar","4756","0","93.5","87.7","0.3","150","0.0"
"","DVC","3138","0","66.6","-50.2","0.2","50","0.0"
"","Jharkhand","1199","0","23.4","13.8","-0.7","100","0.0"
"","Odisha","3521","0","79.9","23.9","0.5","120","0.0"
"","West Bengal","8190","0","151.5","42.2","-0.2","500","0.0"
"","Sikkim","95","0","1.2","1.4","-0.2","18","0.0"
"NER","Arunachal Pradesh","116","1","1.9","2.5","-0.5","6","0.0"
"","Assam","1473","83","23.8","19.4","0.8","115","1.0"
"","Manipur","152","2","2.6","2.5","0.2","32","0.0"
"","Meghalaya","306","0","5.0","3.3","0.1","39","0.4"
"","Mizoram","93","1","1.6","1.3","0.1","19","0.0"
"","Nagaland","133","3","2.1","2.0","0.1","21","0.0"
"","Tripura","296","1","4.3","4.2","0.1","40","0.0"
