"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9278","925","206.2","125.7","-1.0","154"
"","Haryana","8316","0","182.8","118.3","-3.1","166"
"","Rajasthan","9182","711","201.4","67.2","4.3","438"
"","Delhi","5749","0","119.3","87.4","-1.5","217"
"","UP","11344","2185","259.2","120.9","3.9","411"
"","Uttarakhand","1746","75","37.9","14.2","0.5","74"
"","HP","1224","100","26.1","1.7","0.0","31"
"","J&K","1693","0","31.3","17.2","-0.7","146"
"","Chandigarh","362","0","6.9","5.6","1.3","97"
"WR","Chhattisgarh","2608","270","69.2","20.1","2.9","312"
"","Gujarat","13020","0","293.0","49.8","0.3","402"
"","MP","6435","375","144.6","87.3","-0.4","362"
"","Maharashtra","16926","61","371.9","107.2","-3.2","532"
"","Goa","357","0","7.7","6.4","1.0","52"
"","DD","281","0","6.1","5.6","0.5","32"
"","DNH","691","0","15.8","15.4","0.4","43"
"","Essar steel","424","4","6.2","6.5","-0.4","11"
"SR","Andhra Pradesh","5617","500","124.8","33.4","-2.0","399"
"","Telangana","5278","800","119.5","69.8","2.2","280"
"","Karnataka","7139","400","147.0","26.0","-0.9","295"
"","Kerala","3065","150","56.6","31.5","1.3","186"
"","Tamil Nadu","12252","0","262.2","85.0","-6.2","272"
"","Pondy","329","0","6.7","7.0","-0.3","27"
"ER","Bihar","2171","200","47.7","45.7","1.7","156"
"","DVC","2427","0","57.8","-20.5","-1.6","345"
"","Jharkhand","987","0","21.3","11.5","0.9","78"
"","Odisha","3308","0","71.6","30.3","-0.6","385"
"","West Bengal","7244","25","142.9","38.5","0.3","402"
"","Sikkim","62","0","1.3","1.2","0.1","30"
"NER","Arunachal Pradesh","99","3","1.7","1.8","-0.1","19"
"","Assam","1063","268","26.7","16.9","3.3","149"
"","Manipur","117","3","1.6","2.3","-0.7","14"
"","Meghalaya","255","31","4.1","0.8","-0.4","89"
"","Mizoram","72","11","1.1","1.2","-0.3","10"
"","Nagaland","106","4","1.6","1.8","-0.4","18"
"","Tripura","225","48","3.1","1.6","-0.5","64"
