"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","37908","41157","35338","16252","2262","132918"
"Peak Shortage (MW)","1634","101","450","100","107","2392"
"Energy Met (MU)","834","977","838","331","38","3018"
"Hydro Gen(MU)","107","31","55","16","5","214"
"Wind Gen(MU)","18","35","15","----------","----------","68"
