"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.80","5.50","18.50","24.70","56.20","19.10"
"SR GRID","0.00","0.80","5.50","18.50","24.70","56.20","B. Frequency Profile (%)19.10"
