"Share of RES in total generation (%)","5.44","8.32","31.38","0.19","0.05","11.39"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","32.95","11.37","42.89","16.05","44.47","25.82"
