"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","34209","39417","29465","14859","1897","119847"
"Peak Shortage (MW)","2302","639","3201","0","117","6259"
"Energy Met (MU)","731","913","678","285","32","2638"
"Hydro Gen(MU)","107","64","86","33","10","301"
"Wind Gen(MU)","1","8","8","----------","----------","17"
