"Share of RES in total generation (%)","6.24","7.62","20.69","0.45","0.03","9.11"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","34.21","11.43","34.74","16.31","28.26","23.22"
