"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.70","4.99","24.46","30.15","53.07","16.78"
"SR GRID","0.00","0.70","4.99","24.46","30.15","53.07","B. Frequency Profile (%)16.78"
