"Share of RES in total generation (%)","7.18","8.42","29.41","0.38","0.04","11.62"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","41.11","11.73","40.08","21.82","43.77","28.04"
