"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","166.8","-176.0","63.9","-63.2","6.6","-1.9"
"Actual(MU)","170.0","-186.3","71.1","-69.5","8.4","-6.3"
"O/D/U/D(MU)","3.2","-10.3","7.2","-6.3","1.8","-4.4"
