"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","167.4","-183.5","87.7","-72.1","5.2","4.7"
"Actual(MU)","158.7","-184.3","87.6","-69.2","5.4","-1.9"
"O/D/U/D(MU)","-8.7","-0.8","-0.1","2.9","0.2","-6.6"
