"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","283.1","-224.3","5.3","-62.6","-1.9","-0.4"
"Actual(MU)","279.9","-214.8","-4.6","-50.9","-6.2","3.4"
"O/D/U/D(MU)","-3.2","9.5","-9.9","11.7","-4.3","3.8"
