"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","41310","36077","31394","16380","1982","127143"
"Peak Shortage (MW)","4016","444","690","771","349","6270"
"Energy Met (MU)","966","795","779","339","38","2917"
"Hydro Gen(MU)","335","55","134","83","16","623"
"Wind Gen(MU)","15","44","90","----------","----------","149"
