"Share of RES in total generation (%)","8.19","3.98","20.10","0.31","0.08","8.24"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","32.60","8.75","37.30","9.31","24.68","20.75"
