"","NR","WR","SR","ER","NER","All India"
"Coal","369","1124","441","409","12","2355"
"Lignite","20","14","40","0","0","73"
"Hydro","126","36","79","41","9","291"
"Nuclear","24","25","57","0","0","106"
"Gas, Naptha & Diesel","26","32","16","0","17","90"
"RES (Wind, Solar, Biomass & Others)","50","51","159","1","0","262"
"Total","616","1282","791","451","37","3179"
