"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","251.9","-264.3","33.0","-27.1","5.6","-0.9"
"Actual(MU)","245.9","-264.3","30.2","-18.3","3.2","-3.4"
"O/D/U/D(MU)","-6.0","0.0","-2.8","8.8","-2.4","-2.4"
