"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","1.50","10.50","27.70","39.70","50.50","9.80"
"SR GRID","0.00","1.50","10.50","27.70","39.70","50.50","B. Frequency Profile (%)9.80"
