"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5141","0","114.1","56.2","0.3","125"
"","Haryana","6771","0","128.9","67.3","-1.1","241"
"","Rajasthan","9719","0","210.5","66.9","0.2","235"
"","Delhi","3762","0","78.4","65.7","-1.5","114"
"","UP","11933","-2655","263.1","113.5","-2.7","268"
"","Uttarakhand","1647","0","33.5","16.5","2.4","225"
"","HP","1140","0","22.4","13.9","0.2","105"
"","J&K","2055","-514","41.5","28.7","1.7","280"
"","Chandigarh","180","0","3.5","3.7","0.3","5"
"WR","Chhattisgarh","3764","96","87.6","35.4","1.6","231"
"","Gujarat","13639","0","308.7","58.8","-0.1","362"
"","MP","9946","0","224.3","117.9","-1.6","245"
"","Maharashtra","19807","308","420.4","133.3","-2.8","389"
"","Goa","408","0","8.1","7.4","0.6","126"
"","DD","286","0","6.5","6.7","-0.2","15"
"","DNH","705","0","16.4","16.5","-0.1","31"
"","Essar steel","268","0","2.6","2.9","-0.3","65"
"SR","Andhra Pradesh","6563","0","147.8","25.3","1.4","391"
"","Telangana","6417","0","148.2","97.3","0.3","308"
"","Karnataka","6314","1500","144.6","24.3","7.1","563"
"","Kerala","3069","0","57.8","38.1","-0.1","275"
"","Tamil Nadu","12295","0","270.3","114.4","4.1","500"
"","Pondy","297","0","6.4","6.3","0.1","23"
"ER","Bihar","3463","300","68.0","66.7","-1.1","300"
"","DVC","2611","0","58.7","-13.6","-0.4","260"
"","Jharkhand","1147","0","23.3","13.1","-0.2","100"
"","Odisha","4220","0","67.3","16.8","-0.3","340"
"","West Bengal","7386","0","146.3","43.3","2.0","380"
"","Sikkim","94","0","1.3","1.0","0.3","23"
"NER","Arunachal Pradesh","104","6","1.9","1.9","0.0","46"
"","Assam","1286","158","25.3","18.9","1.6","195"
"","Manipur","122","7","2.3","2.1","0.1","52"
"","Meghalaya","286","0","4.5","2.7","-1.3","75"
"","Mizoram","65","5","1.2","1.2","-0.1","16"
"","Nagaland","102","6","1.8","1.7","0.1","17"
"","Tripura","240","0","3.6","1.6","0.0","19"
