"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8484","400","189.9","120.4","0.0","167"
"","Haryana","7566","0","174.3","107.0","-1.9","195"
"","Rajasthan","6586","0","149.2","65.4","-1.1","195"
"","Delhi","5077","0","106.3","83.0","-4.1","224"
"","UP","10087","1840","223.4","116.1","-1.5","267"
"","Uttarakhand","1537","180","32.8","19.8","1.6","194"
"","HP","1187","0","24.1","-2.4","2.6","297"
"","J&K","1355","100","31.0","17.4","-0.2","229"
"","Chandigarh","296","0","5.9","6.2","-0.3","13"
"WR","Chhattisgarh","2666","13","59.1","21.9","1.8","300"
"","Gujarat","10675","79","233.8","47.1","-2.9","325"
"","MP","5108","18","102.0","41.7","-1.3","256"
"","Maharashtra","14330","158","318.1","98.7","-3.0","655"
"","Goa","351","51","7.8","6.2","1.1","76"
"","DD","255","1","5.9","5.5","0.3","67"
"","DNH","618","2","14.6","14.0","0.6","29"
"","Essar steel","428","22","7.9","8.0","-0.1","0.0"
"SR","Andhra Pradesh","9923","1200","230.9","85.0","2.8","340"
"","Karnataka","7020","450","147.4","10.8","0.4","305"
"","Kerala","2767","150","50.6","28.0","2.1","271"
"","Tamil Nadu","11624","554","260.1","76.3","-0.9","315"
"","Pondy","294","0","6.1","6.9","-0.8","17"
"ER","Bihar","2100","250","43.4","44.4","-1.0","130"
"","DVC","2530","0","59.7","-12.0","2.4","170"
"","Jharkhand","1300","0","20.0","15.0","-1.4","0"
"","Odisha","3296","200","68.9","16.8","-1.0","140"
"","West Bengal","6618","8","126.3","39.3","0.5","390"
"","Sikkim","83","0","1.1","1.1","-0.1","7"
"NER","Arunachal Pradesh","95","3","1.1","1.5","-0.4","14"
"","Assam","1095","179","22.5","14.2","2.6","171"
"","Manipur","105","3","1.7","2.1","-0.5","5"
"","Meghalaya","264","7","5.1","-0.2","0.3","49"
"","Mizoram","53","4","1.0","1.2","-0.2","1"
"","Nagaland","95","2","1.5","1.2","-0.1","33"
"","Tripura","208","3","2.9","1.6","-0.2","45"
