"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","142.2","-167.6","99.8","-77.5","3.4","0.4"
"Actual(MU)","137.5","-182.3","106.2","-67.1","0.6","-5.0"
"O/D/U/D(MU)","-4.7","-14.7","6.4","10.4","-2.9","-5.4"
