"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","32602","40017","32650","16190","1790","123249"
"Peak Shortage (MW)","100","785","2220","0","448","3553"
"Energy Met (MU)","874","952","748","350","34","2958"
"Hydro Gen(MU)","243","30","62","76","7","418"
"Wind Gen(MU)","19","58","68","----------","----------","145"
