"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","9115","0","216.6","127.6","-0.7","135","0.0"
"","Haryana","8021","0","164.3","129.2","1.1","204","0.0"
"","Rajasthan","11149","0","235.1","68.6","3.9","426","0.0"
"","Delhi","5081","0","105.0","89.2","-0.9","129","0.1"
"","UP","15763","0","330.9","169.0","0.7","249","0.0"
"","Uttarakhand","1740","80","33.7","20.3","1.5","490","2.6"
"","HP","853","0","26.8","-4.0","4.7","593","0.0"
"","J&K","1974","493","33.4","10.2","-2.3","443","8.0"
"","Chandigarh","236","0","4.8","5.3","-0.4","12","0.0"
"WR","Chhattisgarh","3925","0","88.7","24.0","-4.3","912","0.0"
"","Gujarat","15410","0","349.2","60.9","2.8","608","0.0"
"","MP","8504","0","187.4","83.5","1.5","636","0.0"
"","Maharashtra","20757","0","456.1","110.1","1.8","519","0.0"
"","Goa","444","0","10.0","9.0","0.4","49","0.0"
"","DD","342","0","7.7","6.6","1.0","83","0.0"
"","DNH","770","0","17.5","16.2","1.3","98","0.0"
"","Essar steel","519","0","10.8","11.0","-0.2","234","0.0"
"SR","Andhra Pradesh","7835","0","178.4","12.2","-0.3","536","0.0"
"","Telangana","9634","0","205.3","103.9","0.1","537","0.0"
"","Karnataka","9065","0","183.9","45.2","-0.5","466","0.0"
"","Kerala","3190","0","63.7","26.7","-0.3","141","0.0"
"","Tamil Nadu","14275","0","313.3","88.3","-1.6","422","0.0"
"","Pondy","340","0","7.6","7.8","-0.2","41","0.0"
"ER","Bihar","4596","0","85.3","84.8","0.3","240","0.0"
"","DVC","2933","0","67.0","-24.0","3.0","220","1.3"
"","Jharkhand","1062","0","22.6","18.2","-0.6","140","0.0"
"","Odisha","4803","0","97.5","51.4","0.9","200","0.0"
"","West Bengal","7758","0","152.1","50.5","2.1","390","0.0"
"","Sikkim","77","0","0.9","1.3","-0.4","21","0.0"
"NER","Arunachal Pradesh","112","3","2.1","2.4","-0.3","37","0.0"
"","Assam","1733","88","34.7","29.4","1.7","141","1.1"
"","Manipur","156","2","2.2","2.4","-0.2","20","0.0"
"","Meghalaya","301","1","5.7","1.0","-0.3","19","0.0"
"","Mizoram","81","2","1.6","1.1","0.1","25","0.0"
"","Nagaland","115","1","2.2","1.6","0.2","34","0.0"
"","Tripura","266","1","4.6","5.9","0.2","74","0.1"
