"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.21","1.92","9.72","11.85","61.57","26.57"
"SR GRID","0.00","0.21","1.92","9.72","11.85","61.57","26.57"
