"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.45","5.42","5.87","62.22","31.91"
"SR GRID","0.00","0.00","0.45","5.42","5.87","62.22","B. Frequency Profile (%)31.91"
