"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","8143","0","185.0","103.7","-0.2","199","0.0"
"","Haryana","8134","0","181.9","124.7","1.4","285","0.5"
"","Rajasthan","11044","0","244.4","78.4","1.2","373","0.0"
"","Delhi","6913","0","137.4","109.8","-1.8","257","0.2"
"","UP","18644","0","399.1","169.1","1.1","329","0.0"
"","Uttarakhand","2753","0","46.6","18.8","2.4","870","0.5"
"","HP","1474","0","27.5","2.7","2.0","311","0.0"
"","J&K","2068","517","42.4","20.8","-1.5","295","10.0"
"","Chandigarh","361","0","6.7","6.6","0.1","46","0.0"
"WR","Chhattisgarh","3428","0","77.6","20.9","-0.5","385","0.0"
"","Gujarat","16983","0","369.8","131.5","4.8","489","0.0"
"","MP","7915","0","178.5","70.3","-2.0","442","0.0"
"","Maharashtra","19181","0","437.4","135.3","-2.3","439","0.0"
"","Goa","496","0","10.6","9.5","0.5","26","0.0"
"","DD","347","0","7.4","7.0","0.4","53","0.0"
"","DNH","770","0","18.1","17.7","0.4","34","0.0"
"","Essar steel","438","0","8.4","9.0","-0.5","158","0.0"
"SR","Andhra Pradesh","6824","0","154.1","23.5","-0.3","573","0.0"
"","Telangana","7230","0","136.8","55.3","-2.1","407","0.0"
"","Karnataka","7516","0","156.6","48.9","-3.1","466","0.0"
"","Kerala","3204","0","61.9","50.3","0.1","219","0.0"
"","Tamil Nadu","14281","0","305.6","95.0","-1.7","652","0.0"
"","Pondy","365","0","7.8","8.2","-0.4","17","0.0"
"ER","Bihar","4608","0","85.3","85.5","-1.9","50","0.0"
"","DVC","2991","0","68.2","-34.9","-0.6","200","0.0"
"","Jharkhand","1167","0","22.8","17.5","-0.3","50","0.0"
"","Odisha","4649","0","90.6","46.0","1.3","400","0.0"
"","West Bengal","8607","0","178.1","57.8","1.7","250","0.0"
"","Sikkim","86","0","1.1","1.4","-0.3","0","0.0"
"NER","Arunachal Pradesh","115","3","2.0","2.2","-0.2","30","0.0"
"","Assam","1759","30","33.9","27.5","1.2","146","0.6"
"","Manipur","164","11","2.3","2.3","0.0","24","0.0"
"","Meghalaya","291","8","5.5","2.4","0.1","26","0.0"
"","Mizoram","88","5","1.5","1.1","0.1","18","0.0"
"","Nagaland","122","5","2.1","1.8","0.2","18","0.0"
"","Tripura","275","4","5.0","4.9","0.3","79","0.0"
