"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4441","0","88.2","52.4","0.3","221"
"","Haryana","5641","0","101.4","47.3","-1.1","198"
"","Rajasthan","9061","0","199.8","64.2","0.1","224"
"","Delhi","3243","0","62.3","40.1","-0.6","358"
"","UP","8800","3860","214.3","85.4","2.2","337"
"","Uttarakhand","1581","220","30.2","20.3","1.6","164"
"","HP","1320","0","24.5","17.0","1.0","122"
"","J&K","1912","0","38.2","28.1","1.9","189"
"","Chandigarh","185","0","3.4","3.2","0.2","29"
"WR","Chhattisgarh","2955","18","62.6","10.2","1.9","487"
"","Gujarat","12479","0","280.0","51.0","-6.6","346"
"","MP","9353","0","206.4","129.3","-1.7","594"
"","Maharashtra","19552","868","406.9","121.3","2.2","568"
"","Goa","431","0","8.0","7.3","0.3","52"
"","DD","264","0","5.9","6.0","0.0","31"
"","DNH","660","0","17.8","14.9","2.9","88"
"","Essar steel","369","0","7.5","7.4","0.1","102"
"SR","Andhra Pradesh","5283","200","127.3","31.4","1.8","284"
"","Telangana","5529","400","123.1","59.1","4.0","295"
"","Karnataka","7639","700","166.4","23.3","3.5","403"
"","Kerala","3275","150","60.7","30.6","1.9","224"
"","Tamil Nadu","11189","1462","241.6","75.0","2.3","399"
"","Pondy","294","0","5.8","6.0","-0.2","28"
"ER","Bihar","2568","400","50.8","49.1","1.1","200"
"","DVC","2465","0","55.9","-15.0","-0.2","250"
"","Jharkhand","1064","0","22.3","10.3","-0.5","170"
"","Odisha","3502","0","66.0","20.6","0.9","300"
"","West Bengal","6776","0","120.8","29.2","1.7","325"
"","Sikkim","93","0","1.4","1.2","0.3","20"
"NER","Arunachal Pradesh","106","0","1.9","1.5","0.4","41"
"","Assam","1195","50","21.3","13.8","2.2","215"
"","Manipur","131","2","2.3","2.2","0.1","49"
"","Meghalaya","286","1","4.2","4.1","-0.9","22"
"","Mizoram","73","1","1.3","1.1","0.2","16"
"","Nagaland","105","1","2.0","1.3","0.2","38"
"","Tripura","190","18","2.8","1.0","-0.4","40"
