"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.041","0.00","0.00","7.48","7.48","74.47","18.06"
"SR GRID","0.041","0.00","0.00","7.48","7.48","74.47","18.06"
