"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.40","4.00","14.10","18.50","51.10","30.40"
"SR GRID","0.00","0.40","4.00","14.10","18.50","51.10","B. Frequency Profile (%)30.40"
