"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","44806","43295","37446","20317","2692","148556"
"Peak Shortage (MW)","911","0","0","0","92","1003"
"Energy Met (MU)","919","956","836","389","47","3147"
"Hydro Gen (MU)","234","97","149","131","27","637"
"Wind Gen (MU)","13","37","11","----------","----------","61"
"Solar Gen (MU)*","29.07","21.7","71.67","2.16","0.03","125"
"Energy Shortage (MU)","9.0","0.0","0.0","0.0","1.0","10.0"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","45120","44258","38869","20735","2699","150500"
"","19:20","19:15","18:51","22:42","18:12","19:18"
