"","NR","WR","SR","ER","NER","All India"
"Thermal (Coal & Lignite)","553","1212","554","394","6","2719"
"Hydro","148","15","83","56","14","316"
"Nuclear","24","30","43","0","0","97"
"Gas, Naptha & Diesel","32","59","25","0","28","144"
"RES (Wind, Solar, Biomass & Others)","43","53","175","1","0","273"
"Total","801","1369","881","451","47","3549"
