"Share of RES in total generation (%)","9.12","7.07","15.83","0.14","0.02","8.59"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","27.45","10.85","29.54","6.65","16.36","18.69"
