"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","140.1","-187.7","114.7","-65.9","0.1","1.3"
"Actual(MU)","134.2","-190.4","109.1","-57.8","-1.8","-6.8"
"O/D/U/D(MU)","-6.0","-2.7","-5.5","8.2","-2.0","-8.0"
