"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","7510","0","165.4","78.1","0.1","162"
"","Haryana","7851","0","150.2","98.3","-2.1","178"
"","Rajasthan","8428","0","179.7","60.6","2.1","405"
"","Delhi","4472","0","95.1","76.6","0.2","183"
"","UP","14608","0","303.7","125.0","-2.2","437"
"","Uttarakhand","1864","0","37.3","22.5","0.6","198"
"","HP","1243","0","25.7","12.0","1.9","193"
"","J&K","1902","475","35.0","21.6","-3.9","64"
"","Chandigarh","231","0","4.6","5.0","-0.3","21"
"WR","Chhattisgarh","2989","0","70.3","10.5","-1.2","176"
"","Gujarat","11818","0","257.6","77.2","-2.9","369"
"","MP","7271","0","150.1","73.1","-1.9","245"
"","Maharashtra","17385","0","364.4","110.3","1.8","474"
"","Goa","418","0","8.7","8.0","0.1","59"
"","DD","321","0","7.3","6.8","0.4","45"
"","DNH","766","0","17.7","18.0","-0.3","7"
"","Essar steel","566","0","11.1","10.5","0.6","212"
"SR","Andhra Pradesh","6754","0","153.9","8.7","2.7","469"
"","Telangana","6194","0","133.1","60.1","0.0","482"
"","Karnataka","9088","0","195.1","85.9","2.5","465"
"","Kerala","3311","0","65.2","49.8","2.4","298"
"","Tamil Nadu","14359","0","310.2","120.2","-1.9","689"
"","Pondy","322","0","7.0","7.1","-0.1","19"
"ER","Bihar","3419","0","67.5","71.4","-6.4","0"
"","DVC","2765","0","61.7","-25.2","0.0","100"
"","Jharkhand","1092","0","21.0","16.2","0.0","50"
"","Odisha","3933","0","75.3","15.5","0.5","200"
"","West Bengal","7393","0","143.3","31.7","-0.8","190"
"","Sikkim","69","0","1.1","1.1","-0.1","10"
"NER","Arunachal Pradesh","130","2","1.9","2.2","-0.3","12"
"","Assam","1576","22","29.1","21.4","2.2","154"
"","Manipur","118","1","1.9","2.0","-0.1","15"
"","Meghalaya","244","3","4.9","1.2","0.8","66"
"","Mizoram","80","0","1.4","1.2","0.1","15"
"","Nagaland","112","1","1.8","1.7","0.0","20"
"","Tripura","260","0","4.9","4.7","0.0","64"
