"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","38385","35564","31086","16202","1996","123232"
"Peak Shortage (MW)","2769","107","1546","78","195","4695"
"Energy Met (MU)","849","768","695","316","36","2663"
"Hydro Gen(MU)","176","103","130","66","19","494"
"Wind Gen(MU)","3","11","32","----------","----------","46"
