"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","49963","51005","38749","20334","2745","162796"
"Peak Shortage (MW)","517","0","20","0","72","609"
"Energy Met (MU)","1344","1249","939","437","51","4020"
"Hydro Gen (MU)","344","15","50","75","17","499"
"Wind Gen (MU)","15","98","69","----------","----------","182"
"Solar Gen (MU)*","26.77","24.00","81.66","2.24","0.04","135"
"Energy Shortage (MU)","11.4","0.0","0.1","0.0","0.5","12.0"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","59767","56748","41570","21801","2662","175991"
"","00:00","16:28","14:30","22:30","19:17","14:44"
