"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","242.0","-224.9","73.3","-88.7","-1.0","0.8"
"Actual(MU)","237.2","-223.4","82.3","-99.9","2.0","-1.8"
"O/D/U/D(MU)","-4.7","1.5","8.9","-11.2","3.0","-2.6"
