"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4418","0","88.7","42.0","-1.7","102"
"","Haryana","6157","0","111.9","66.5","-1.5","246"
"","Rajasthan","10272","0","219.5","79.4","0.7","270"
"","Delhi","3445","0","60.2","44.2","-0.9","226"
"","UP","10378","825","236.5","103.5","-2.5","221"
"","Uttarakhand","1851","0","34.4","24.0","0.5","158"
"","HP","1302","0","23.9","20.5","-0.3","231"
"","J&K","2043","511","43.3","38.9","-0.8","145"
"","Chandigarh","190","0","3.2","3.4","0.3","15"
"WR","Chhattisgarh","3504","96","73.5","35.1","-1.2","150"
"","Gujarat","12690","13","270.1","70.1","5.6","520"
"","MP","10788","0","217.5","126.4","-3.0","192"
"","Maharashtra","17621","14","360.8","83.7","-1.2","398"
"","Goa","362","0","7.2","7.2","-0.6","18"
"","DD","263","0","6.0","6.1","-0.1","19"
"","DNH","668","0","15.6","15.7","-0.1","7"
"","Essar steel","483","0","10.5","10.5","0.0","126"
"SR","Andhra Pradesh","6020","0","129.0","23.0","1.7","574"
"","Telangana","5839","0","124.8","84.7","0.5","230"
"","Karnataka","8132","800","173.6","41.1","2.0","656"
"","Kerala","2965","0","53.1","42.0","1.8","181"
"","Tamil Nadu","11337","0","245.6","97.9","6.8","677"
"","Pondy","269","0","5.6","5.9","-0.3","19"
"ER","Bihar","3432","100","62.2","60.7","0.3","165"
"","DVC","2525","0","58.0","-14.8","-0.9","120"
"","Jharkhand","1061","0","22.9","10.9","-0.5","80"
"","Odisha","3733","0","69.2","18.7","1.0","190"
"","West Bengal","6005","0","114.9","22.2","2.3","140"
"","Sikkim","126","0","1.2","1.2","0.1","24"
"NER","Arunachal Pradesh","108","2","2.0","1.4","0.6","38"
"","Assam","1242","48","21.1","14.6","1.5","163"
"","Manipur","160","4","2.8","2.7","0.1","36"
"","Meghalaya","323","2","4.6","5.1","-1.1","12"
"","Mizoram","78","2","1.3","1.1","0.2","29"
"","Nagaland","120","2","2.2","1.7","0.4","42"
"","Tripura","203","1","4.4","-0.8","1.6","82"
