"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","7270","0","169.0","85.5","-0.1","188"
"","Haryana","7394","0","146.7","113.3","-0.6","238"
"","Rajasthan","9941","0","218.6","65.5","-0.3","216"
"","Delhi","5759","0","117.0","97.9","-0.8","197"
"","UP","14828","0","318.2","152.0","1.7","408"
"","Uttarakhand","1930","40","41.1","23.0","0.6","204"
"","HP","1258","0","26.7","7.4","0.5","177"
"","J&K","1798","450","34.4","17.9","-4.6","70"
"","Chandigarh","346","0","6.7","6.4","0.3","56"
"WR","Chhattisgarh","2993","0","70.2","26.8","2.6","628"
"","Gujarat","14822","0","320.9","83.3","-3.1","352"
"","MP","7627","0","169.7","119.4","-2.0","225"
"","Maharashtra","18900","0","417.7","145.0","-3.4","785"
"","Goa","456","0","9.4","9.0","0.0","28"
"","DD","314","0","7.0","6.7","0.3","48"
"","DNH","738","0","16.9","17.4","-0.4","3"
"","Essar steel","440","0","8.8","9.1","-0.3","144"
"SR","Andhra Pradesh","6179","0","138.6","15.8","-1.2","412"
"","Telangana","5837","0","125.7","72.9","-2.1","236"
"","Karnataka","7983","300","165.9","58.9","2.1","462"
"","Kerala","3435","0","64.2","48.0","1.4","371"
"","Tamil Nadu","13943","0","308.4","128.5","-1.4","854"
"","Pondy","353","0","7.5","7.6","-0.1","21"
"ER","Bihar","3321","200","66.6","63.5","1.2","220"
"","DVC","2825","0","61.7","-35.1","-2.1","170"
"","Jharkhand","1073","0","22.3","15.5","2.4","230"
"","Odisha","3722","0","69.7","26.9","0.1","310"
"","West Bengal","7836","0","156.1","42.1","0.9","210"
"","Sikkim","93","0","1.3","1.3","0.0","20"
"NER","Arunachal Pradesh","95","5","1.8","1.8","0.0","58"
"","Assam","1471","63","28.6","20.5","3.9","358"
"","Manipur","149","1","2.1","2.1","0.0","32"
"","Meghalaya","263","0","5.0","0.6","0.6","63"
"","Mizoram","75","0","1.2","1.1","0.0","20"
"","Nagaland","99","3","1.8","1.9","-0.2","23"
"","Tripura","264","1","4.2","3.5","0.5","57"
