"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","188.1","-198.5","70.8","-52.1","-8.2","0.0"
"Actual(MU)","178.4","-192.8","75.3","-50.1","-9.9","0.9"
"O/D/U/D(MU)","-9.7","5.7","4.5","2.1","-1.8","0.9"
