"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","200.3","-210.9","109.5","-92.3","-1.5","5.0"
"Actual(MU)","189.7","-213.9","115.6","-87.6","0.6","4.4"
"O/D/U/D(MU)","-10.6","-3.0","6.1","4.8","2.1","-0.6"
