"Share of RES in total generation (%)","15.56","7.61","16.14","0.30","0.11","10.11"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","41.56","14.13","30.97","6.12","19.65","22.30"
