"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","168.7","-169.2","68.4","-54.9","-11.0","2.0"
"Actual(MU)","177.4","-170.7","56.6","-50.1","-8.5","4.7"
"O/D/U/D(MU)","8.7","-1.5","-11.8","4.8","2.5","2.7"
