"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.13","1.52","13.73","15.37","51.02","33.61"
"SR GRID","0.00","0.13","1.52","13.73","15.37","51.02","B. Frequency Profile (%)33.61"
