"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","29474","35794","32918","15393","2041","115620"
"Peak Shortage (MW)","331","245","1459","250","150","2435"
"Energy Met (MU)","643","818","786","306","34","2587"
"Hydro Gen(MU)","113","41","76","22","4","257"
"Wind Gen(MU)","5","16","9","----------","----------","30"
