"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6873","850","160.8","61.9","1.1","163"
"","Haryana","6771","1127","144.2","55.3","2.8","281"
"","Rajasthan","8598","1278","204.8","47.1","6.4","760"
"","Delhi","4448","0","95.9","70.1","1.0","275"
"","UP","10191","3400","236.2","93.1","1.7","660"
"","Uttarakhand","1445","275","31.0","14.7","2.0","247"
"","HP","1236","0","24.8","10.5","0.3","127"
"","J&K","1794","0","32.6","19.3","0.6","233"
"","Chandigarh","235","0","4.8","3.9","0.9","82"
"WR","Chhattisgarh","3231","73","76.9","25.3","2.8","462"
"","Gujarat","13441","0","295.9","86.3","-1.9","287"
"","MP","8058","0","181.7","97.9","-0.9","271"
"","Maharashtra","19423","535","421.1","141.1","7.1","796"
"","Goa","390","30","8.3","8.7","-0.8","62"
"","DD","262","0","5.7","6.1","-0.4","20"
"","DNH","657","0","14.9","15.2","-0.3","16"
"","Essar steel","364","0","7.7","7.9","-0.3","24"
"SR","Andhra Pradesh","6422","150","146.8","32.7","4.2","398"
"","Telangana","6262","600","140.1","59.2","3.7","362"
"","Karnataka","6594","1000","142.8","15.5","2.3","1101"
"","Kerala","2849","250","58.8","25.7","2.0","260"
"","Tamil Nadu","10234","2153","239.5","66.7","2.1","653"
"","Pondy","294","40","6.5","6.2","0.2","38"
"ER","Bihar","2722","300","57.1","54.7","0.0","300"
"","DVC","2359","0","53.8","-10.5","-1.2","200"
"","Jharkhand","1003","0","21.1","12.7","-1.0","50"
"","Odisha","3708","0","76.3","18.0","-0.1","250"
"","West Bengal","6707","0","128.4","37.2","-3.2","200"
"","Sikkim","77","0","1.1","1.3","-0.2","20"
"NER","Arunachal Pradesh","107","1","1.9","2.0","-0.1","24"
"","Assam","1235","136","24.7","17.0","1.5","238"
"","Manipur","122","0","2.2","2.1","0.2","44"
"","Meghalaya","241","1","4.3","-0.9","-0.5","49"
"","Mizoram","72","0","1.1","1.1","0.1","15"
"","Nagaland","115","1","2.2","1.5","0.2","24"
"","Tripura","249","1","3.3","2.3","-1.2","16"
