"Share of RES in total generation (%)","5.41","5.83","25.48","0.50","0.07","9.24"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","38.18","8.64","36.09","18.56","27.58","24.52"
