"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.90","2.52","11.30","14.76","60.01","25.23"
"SR GRID","0.00","0.90","2.52","11.30","14.76","60.01","B. Frequency Profile (%)25.23"
