"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","85.9","-84.4","51.6","-59.9","7.1","0.3"
"Actual(MU)","80.0","-93.5","54.9","-51.5","8.9","-1.2"
"O/D/U/D(MU)","-5.9","-9.1","3.3","8.4","1.8","-1.5"
