"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","183.9","-208.5","101.0","-64.8","-4.8","6.8"
"Actual(MU)","175.2","-238.8","103.4","-56.4","-12.0","-28.6"
"O/D/U/D(MU)","-8.7","-30.3","2.4","8.4","-7.2","-35.4"
