"","NR","WR","SR","ER","NER","Total"
"Thermal (Coal & Lignite)","530","1184","492","360","0","2566"
"Hydro","126","30","71","56","18","300"
"Nuclear","33","16","50","0","0","99"
"Gas, Naptha & Diesel","54","57","18","0","23","152"
"RES (Wind, Solar, Biomass & Others)","8","22","93","1","0","124"
"Total","750","1309","724","416","41","3241"
