"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","37210","35830","29240","15651","1976","119906"
"Peak Shortage (MW)","2320","104","488","618","221","3751"
"Energy Met (MU)","868","795","661","321","36","2681"
"Hydro Gen(MU)","183","46","165","60","15","469"
"Wind Gen(MU)","9","65","55","----------","----------","129"
