"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","40183","33429","28970","14679","1867","119128"
"Peak Shortage (MW)","2660","182","2107","500","243","5692"
"Energy Met (MU)","945","731","692","316","36","2719"
"Hydro Gen(MU)","255","51","75","75","23","478"
"Wind Gen(MU)","10","26","78","----------","----------","114"
