"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5815","0","123.3","29.5","0.7","191","0.0"
"","Haryana","6256","0","116.3","64.6","1.6","214","0.7"
"","Rajasthan","11648","0","230.5","74.5","5.2","620","0.0"
"","Delhi","3318","0","60.9","45.5","-0.3","253","0.0"
"","UP","12117","100","257.2","106.5","-0.2","324","0.0"
"","Uttarakhand","1851","0","34.9","22.4","0.9","191","0.0"
"","HP","1548","9","27.1","18.4","0.0","118","0.0"
"","J&K","2188","547","46.6","37.8","-0.4","187","11.0"
"","Chandigarh","183","0","3.2","2.7","0.4","43","0.0"
"WR","Chhattisgarh","3552","0","75.7","8.7","-0.5","260","0.0"
"","Gujarat","15457","0","334.2","139.6","1.5","528","0.0"
"","MP","13390","0","265.9","157.8","-3.0","481","0.0"
"","Maharashtra","21438","0","445.6","123.1","1.6","571","0.1"
"","Goa","501","0","10.3","10.0","-0.2","55","0.0"
"","DD","311","0","6.7","6.4","0.3","67","0.0"
"","DNH","704","0","16.1","15.5","0.6","95","0.0"
"","Essar steel","550","0","11.7","11.4","0.3","134","0.0"
"SR","Andhra Pradesh","7753","0","167.2","64.3","0.6","484","0.0"
"","Telangana","7828","0","169.3","69.0","1.8","538","0.0"
"","Karnataka","10426","0","199.5","65.7","1.1","388","0.0"
"","Kerala","3665","0","71.8","53.0","1.5","299","0.0"
"","Tamil Nadu","12882","0","259.7","130.8","0.8","639","0.0"
"","Pondy","336","0","6.3","6.7","-0.4","24","0.0"
"ER","Bihar","4121","0","69.6","67.8","-1.0","460","0.0"
"","DVC","2797","100","60.3","-18.7","2.3","396","0.5"
"","Jharkhand","1216","0","25.0","14.1","0.4","169","0.1"
"","Odisha","4583","0","84.6","32.7","4.9","267","0.0"
"","West Bengal","6094","0","106.7","19.6","1.5","309","0.0"
"","Sikkim","96","0","1.7","1.6","0.1","18","0.0"
"NER","Arunachal Pradesh","112","2","2.2","2.2","0.0","37","0.0"
"","Assam","1393","12","23.0","17.1","0.9","74","0.5"
"","Manipur","170","2","2.4","2.7","-0.3","41","0.0"
"","Meghalaya","332","0","6.1","4.8","-0.1","43","0.0"
"","Mizoram","85","1","1.5","0.9","-0.1","9","0.0"
"","Nagaland","132","2","2.1","1.8","0.1","31","0.0"
"","Tripura","221","3","3.5","1.5","0.2","32","0.0"
